i,O_ICAO,D_ICAO,O_city,D_city,O_latitude,O_longtitude,D_latitude,D_longtitude,Pax
1834,LGKO,LIPE,Kos,Bologna,36.793335,27.091667,44.535444,11.288667,23674
1835,LGKO,LIPX,Kos,Villafranca,36.793335,27.091667,45.395706,10.888533,: 
1837,LGKO,EHAM,Kos,Amsterdam,36.793335,27.091667,52.308613,4.763889,173194
1838,LGKO,ENGM,Kos,Oslo,36.793335,27.091667,60.193917,11.100361,: 
1839,LGKO,EPWA,Kos,Warsaw,36.793335,27.091667,52.16575,20.967122,29478
1840,LGKO,ULLI,Kos,St. Petersburg,36.793335,27.091667,59.800292,30.262503,51334
1841,LGKO,UUDD,Kos,Moscow,36.793335,27.091667,55.408611,37.906111,90320
1842,LGKO,EGBB,Kos,Birmingham,36.793335,27.091667,52.453856,-1.748028,30248
1843,LGKO,EGCC,Kos,Manchester,36.793335,27.091667,53.353744,-2.27495,80310
1844,LGKO,EGGD,Kos,Bristol,36.793335,27.091667,51.382669,-2.719089,: 
1845,LGKO,EGKK,Kos,London,36.793335,27.091667,51.148056,-0.190278,116116
1846,LGKO,EGNT,Kos,Newcastle,36.793335,27.091667,55.0375,-1.691667,: 
1847,LGKO,EGNX,Kos,East Midlands,36.793335,27.091667,52.831111,-1.328056,: 
1848,LGKO,EGPF,Kos,Glasgow,36.793335,27.091667,55.871944,-4.433056,: 
1849,LGKO,EGSS,Kos,London,36.793335,27.091667,51.885,0.235,20216
1850,LGKP,LOWW,Karpathos,Vienna,35.421408,27.146008,48.110278,16.569722,15604
1851,LGKP,LGAV,Karpathos,Athens,35.421408,27.146008,37.936358,23.944467,11355
1852,LGKP,LGRP,Karpathos,Rhodos,35.421408,27.146008,36.405419,28.086192,10052
1853,LGKP,LIMC,Karpathos,Milano,35.421408,27.146008,45.630606,8.728111,12796
1854,LGKP,LIPX,Karpathos,Villafranca,35.421408,27.146008,45.395706,10.888533,9742
1855,LGKP,EHAM,Karpathos,Amsterdam,35.421408,27.146008,52.308613,4.763889,15578
1856,LGKP,ESGG,Karpathos,Gothenborg,35.421408,27.146008,57.662836,12.279819,8234
1857,LGKR,LOWW,Kerkyra/corfu,Vienna,39.601944,19.911667,48.110278,16.569722,24314
1858,LGKR,EBBR,Kerkyra/corfu,Brussels,39.601944,19.911667,50.901389,4.484444,61264
1859,LGKR,LKPR,Kerkyra/corfu,Prague,39.601944,19.911667,50.100833,14.26,34528
1860,LGKR,EDDF,Kerkyra/corfu,Frankfurt,39.601944,19.911667,50.026421,8.543125,32892
1861,LGKR,EDDH,Kerkyra/corfu,Hamburg,39.601944,19.911667,53.630389,9.988228,20654
1862,LGKR,EDDK,Kerkyra/corfu,Cologne,39.601944,19.911667,50.865917,7.142744,: 
1863,LGKR,EDDL,Kerkyra/corfu,Duesseldorf,39.601944,19.911667,51.289453,6.766775,42398
1864,LGKR,EDDM,Kerkyra/corfu,Munich,39.601944,19.911667,48.353783,11.786086,35696
1865,LGKR,EDDP,Kerkyra/corfu,Leipzig,39.601944,19.911667,51.432447,12.241633,: 
1866,LGKR,EDDS,Kerkyra/corfu,Stuttgart,39.601944,19.911667,48.689878,9.221964,27288
1867,LGKR,EDDT,Kerkyra/corfu,Berlin,39.601944,19.911667,52.559686,13.287711,: 
1868,LGKR,EDDV,Kerkyra/corfu,Hannover,39.601944,19.911667,52.461056,9.685078,: 
1869,LGKR,LGAV,Kerkyra/corfu,Athens,39.601944,19.911667,37.936358,23.944467,95403
1870,LGKR,LFPG,Kerkyra/corfu,Paris,39.601944,19.911667,49.012779,2.55,21538
1871,LGKR,LFPO,Kerkyra/corfu,Paris,39.601944,19.911667,48.725278,2.359444,20752
1872,LGKR,LHBP,Kerkyra/corfu,Budapest,39.601944,19.911667,47.436933,19.255592,: 
1873,LGKR,EHAM,Kerkyra/corfu,Amsterdam,39.601944,19.911667,52.308613,4.763889,55718
1874,LGKR,EPKT,Kerkyra/corfu,Katowice,39.601944,19.911667,50.474253,19.080019,: 
1875,LGKR,EPWA,Kerkyra/corfu,Warsaw,39.601944,19.911667,52.16575,20.967122,: 
1876,LGKR,ULLI,Kerkyra/corfu,St. Petersburg,39.601944,19.911667,59.800292,30.262503,33784
1877,LGKR,UUDD,Kerkyra/corfu,Moscow,39.601944,19.911667,55.408611,37.906111,82886
1878,LGKR,EGBB,Kerkyra/corfu,Birmingham,39.601944,19.911667,52.453856,-1.748028,56898
1879,LGKR,EGCC,Kerkyra/corfu,Manchester,39.601944,19.911667,53.353744,-2.27495,146470
1880,LGKR,EGGD,Kerkyra/corfu,Bristol,39.601944,19.911667,51.382669,-2.719089,35292
1881,LGKR,EGGW,Kerkyra/corfu,London,39.601944,19.911667,51.874722,-0.368333,65078
1882,LGKR,EGKK,Kerkyra/corfu,London,39.601944,19.911667,51.148056,-0.190278,213406
1883,LGKR,EGNM,Kerkyra/corfu,Leeds,39.601944,19.911667,53.865897,-1.660569,22758
1884,LGKR,EGNT,Kerkyra/corfu,Newcastle,39.601944,19.911667,55.0375,-1.691667,41740
1885,LGKR,EGNX,Kerkyra/corfu,East Midlands,39.601944,19.911667,52.831111,-1.328056,48184
1886,LGKR,EGPF,Kerkyra/corfu,Glasgow,39.601944,19.911667,55.871944,-4.433056,21482
1887,LGKR,EGSS,Kerkyra/corfu,London,39.601944,19.911667,51.885,0.235,36658
1888,LGKV,LOWW,Kavala,Vienna,40.913306,24.619223,48.110278,16.569722,14006
1889,LGKV,EDDK,Kavala,Cologne,40.913306,24.619223,50.865917,7.142744,19128
1890,LGKV,EDDL,Kavala,Duesseldorf,40.913306,24.619223,51.289453,6.766775,13924
1891,LGKV,EDDM,Kavala,Munich,40.913306,24.619223,48.353783,11.786086,10662
1892,LGKV,EDDS,Kavala,Stuttgart,40.913306,24.619223,48.689878,9.221964,17594
1893,LGKV,LGAV,Kavala,Athens,40.913306,24.619223,37.936358,23.944467,31511
1894,LGKV,EGBB,Kavala,Birmingham,40.913306,24.619223,52.453856,-1.748028,8930
1895,LGKV,EGCC,Kavala,Manchester,40.913306,24.619223,53.353744,-2.27495,7552
1896,LGKV,EGKK,Kavala,London,40.913306,24.619223,51.148056,-0.190278,8878
1897,LGLM,LGAV,Limnos,Athens,39.917072,25.236308,37.936358,23.944467,22401
1898,LGLM,LGRP,Limnos,Rhodos,39.917072,25.236308,36.405419,28.086192,: 
1899,LGLM,LGTS,Limnos,Thessaloniki,39.917072,25.236308,40.519725,22.97095,4584
1900,LGLM,EGKK,Limnos,London,39.917072,25.236308,51.148056,-0.190278,11292
1901,LGLM,EGLL,Limnos,London,39.917072,25.236308,51.4775,-0.461389,5358
1902,LGMK,LOWW,Mykonos,Vienna,37.435128,25.348103,48.110278,16.569722,20654
1903,LGMK,LSZH,Mykonos,Zurich,37.435128,25.348103,47.464722,8.549167,11596
1904,LGMK,LGAV,Mykonos,Athens,37.435128,25.348103,37.936358,23.944467,101427
1905,LGMK,LEBL,Mykonos,Barcelona,37.435128,25.348103,41.297078,2.078464,11018
1906,LGMK,LFPO,Mykonos,Paris,37.435128,25.348103,48.725278,2.359444,12242
1907,LGMK,LLBG,Mykonos,Tel-aviv,37.435128,25.348103,32.011389,34.886667,14268
1908,LGMK,LIMC,Mykonos,Milano,37.435128,25.348103,45.630606,8.728111,73996
1909,LGMK,LIPX,Mykonos,Villafranca,37.435128,25.348103,45.395706,10.888533,11710
1910,LGMK,LIPZ,Mykonos,Venice,37.435128,25.348103,45.505278,12.351944,11146
1911,LGMK,LIRF,Mykonos,Rome,37.435128,25.348103,41.804475,12.250797,32096
1912,LGMK,LTFJ,Mykonos,Istanbul,37.435128,25.348103,40.898553,29.309219,15126
1913,LGMK,EGCC,Mykonos,Manchester,37.435128,25.348103,53.353744,-2.27495,14324
1914,LGMK,EGGW,Mykonos,London,37.435128,25.348103,51.874722,-0.368333,14574
1915,LGMK,EGKK,Mykonos,London,37.435128,25.348103,51.148056,-0.190278,44314
1916,LGMT,LGAV,Mytilini,Athens,39.056667,26.598333,37.936358,23.944467,100759
1917,LGMT,LGTS,Mytilini,Thessaloniki,39.056667,26.598333,40.519725,22.97095,30463
1918,LGMT,EHAM,Mytilini,Amsterdam,39.056667,26.598333,52.308613,4.763889,29410
1919,LGMT,EGCC,Mytilini,Manchester,39.056667,26.598333,53.353744,-2.27495,: 
1920,LGMT,EGKK,Mytilini,London,39.056667,26.598333,51.148056,-0.190278,10580
1921,LGPZ,LOWW,Preveza,Vienna,38.925467,20.765311,48.110278,16.569722,11226
1922,LGPZ,LKPR,Preveza,Prague,38.925467,20.765311,50.100833,14.26,13856
1923,LGPZ,EFHK,Preveza,Helsinki,38.925467,20.765311,60.317222,24.963333,23112
1924,LGPZ,EHAM,Preveza,Amsterdam,38.925467,20.765311,52.308613,4.763889,31284
1925,LGPZ,ENGM,Preveza,Oslo,38.925467,20.765311,60.193917,11.100361,19332
1926,LGPZ,ESSA,Preveza,Stockholm,38.925467,20.765311,59.651944,17.918611,17714
1927,LGPZ,EGCC,Preveza,Manchester,38.925467,20.765311,53.353744,-2.27495,39974
1928,LGPZ,EGKK,Preveza,London,38.925467,20.765311,51.148056,-0.190278,76638
1929,LGRP,LOWW,Rhodos,Vienna,36.405419,28.086192,48.110278,16.569722,40996
1930,LGRP,EBBR,Rhodos,Brussels,36.405419,28.086192,50.901389,4.484444,71316
1931,LGRP,LKPR,Rhodos,Prague,36.405419,28.086192,50.100833,14.26,80358
1932,LGRP,EDDF,Rhodos,Frankfurt,36.405419,28.086192,50.026421,8.543125,53554
1933,LGRP,EDDL,Rhodos,Duesseldorf,36.405419,28.086192,51.289453,6.766775,58792
1934,LGRP,EDDM,Rhodos,Munich,36.405419,28.086192,48.353783,11.786086,58146
1935,LGRP,EDDP,Rhodos,Leipzig,36.405419,28.086192,51.432447,12.241633,: 
1936,LGRP,EDDS,Rhodos,Stuttgart,36.405419,28.086192,48.689878,9.221964,44890
1937,LGRP,EKBI,Rhodos,Billund,36.405419,28.086192,55.740322,9.151778,50402
1938,LGRP,EKCH,Rhodos,Copenhagen,36.405419,28.086192,55.617917,12.655972,61360
1939,LGRP,LGAV,Rhodos,Athens,36.405419,28.086192,37.936358,23.944467,210906
1940,LGRP,LGIR,Rhodos,Heraklion,36.405419,28.086192,35.339719,25.180297,20070
1941,LGRP,LGTS,Rhodos,Thessaloniki,36.405419,28.086192,40.519725,22.97095,53911
1942,LGRP,EFHK,Rhodos,Helsinki,36.405419,28.086192,60.317222,24.963333,89358
1943,LGRP,LFPG,Rhodos,Paris,36.405419,28.086192,49.012779,2.55,38586
1944,LGRP,LLBG,Rhodos,Tel-aviv,36.405419,28.086192,32.011389,34.886667,195182
1945,LGRP,LIMC,Rhodos,Milano,36.405419,28.086192,45.630606,8.728111,52774
1946,LGRP,LIME,Rhodos,Bergamo,36.405419,28.086192,45.673889,9.704166,36132
1947,LGRP,LIPX,Rhodos,Villafranca,36.405419,28.086192,45.395706,10.888533,: 
1948,LGRP,EHAM,Rhodos,Amsterdam,36.405419,28.086192,52.308613,4.763889,105298
1949,LGRP,ENGM,Rhodos,Oslo,36.405419,28.086192,60.193917,11.100361,75516
1950,LGRP,EPKT,Rhodos,Katowice,36.405419,28.086192,50.474253,19.080019,: 
1951,LGRP,EPWA,Rhodos,Warsaw,36.405419,28.086192,52.16575,20.967122,48102
1952,LGRP,ULLI,Rhodos,St. Petersburg,36.405419,28.086192,59.800292,30.262503,120416
1953,LGRP,UUDD,Rhodos,Moscow,36.405419,28.086192,55.408611,37.906111,151672
1954,LGRP,UUEE,Rhodos,Moscow,36.405419,28.086192,55.972642,37.414589,114430
1955,LGRP,ESGG,Rhodos,Gothenborg,36.405419,28.086192,57.662836,12.279819,54624
1956,LGRP,ESSA,Rhodos,Stockholm,36.405419,28.086192,59.651944,17.918611,93450
1957,LGRP,LZIB,Rhodos,Bratislava,36.405419,28.086192,48.170167,17.212667,: 
1958,LGRP,EGBB,Rhodos,Birmingham,36.405419,28.086192,52.453856,-1.748028,46240
1959,LGRP,EGCC,Rhodos,Manchester,36.405419,28.086192,53.353744,-2.27495,110726
1960,LGRP,EGKK,Rhodos,London,36.405419,28.086192,51.148056,-0.190278,143202
1961,LGRP,EGNT,Rhodos,Newcastle,36.405419,28.086192,55.0375,-1.691667,: 
1962,LGRP,EGNX,Rhodos,East Midlands,36.405419,28.086192,52.831111,-1.328056,48618
1963,LGRP,EGPF,Rhodos,Glasgow,36.405419,28.086192,55.871944,-4.433056,: 
1964,LGRP,EGSS,Rhodos,London,36.405419,28.086192,51.885,0.235,44574
1965,LGRX,LOWW,Patras,Vienna,38.151111,21.425556,48.110278,16.569722,7630
1966,LGRX,LCPH,Patras,Paphos,38.151111,21.425556,34.718039,32.485731,28070
1967,LGRX,EDDF,Patras,Frankfurt,38.151111,21.425556,50.026421,8.543125,8630
1968,LGRX,EDDL,Patras,Duesseldorf,38.151111,21.425556,51.289453,6.766775,7622
1969,LGRX,EDDM,Patras,Munich,38.151111,21.425556,48.353783,11.786086,: 
1970,LGRX,LFPG,Patras,Paris,38.151111,21.425556,49.012779,2.55,: 
1971,LGRX,LIME,Patras,Bergamo,38.151111,21.425556,45.673889,9.704166,16658
1972,LGRX,UUDD,Patras,Moscow,38.151111,21.425556,55.408611,37.906111,22394
1973,LGRX,UUWW,Patras,Moscow,38.151111,21.425556,55.591531,37.261486,10868
1974,LGRX,EGSS,Patras,London,38.151111,21.425556,51.885,0.235,: 
1975,LGSA,LOWW,Chania,Vienna,35.531747,24.149678,48.110278,16.569722,33322
1976,LGSA,EBBR,Chania,Brussels,35.531747,24.149678,50.901389,4.484444,34132
1977,LGSA,EBCI,Chania,Charleroi,35.531747,24.149678,50.459197,4.453817,20536
1978,LGSA,LCPH,Chania,Paphos,35.531747,24.149678,34.718039,32.485731,54634
1979,LGSA,LKPR,Chania,Prague,35.531747,24.149678,50.100833,14.26,: 
1980,LGSA,EDDF,Chania,Frankfurt,35.531747,24.149678,50.026421,8.543125,: 
1981,LGSA,EDDM,Chania,Munich,35.531747,24.149678,48.353783,11.786086,: 
1982,LGSA,EDLV,Chania,Weeze,35.531747,24.149678,51.602222,6.141944,20780
1983,LGSA,EKBI,Chania,Billund,35.531747,24.149678,55.740322,9.151778,93002
1984,LGSA,EKCH,Chania,Copenhagen,35.531747,24.149678,55.617917,12.655972,92444
1985,LGSA,EKYT,Chania,Aalborg,35.531747,24.149678,57.092789,9.849164,22438
1986,LGSA,LGAV,Chania,Athens,35.531747,24.149678,37.936358,23.944467,151655
1987,LGSA,LGTS,Chania,Thessaloniki,35.531747,24.149678,40.519725,22.97095,33514
1988,LGSA,EFHK,Chania,Helsinki,35.531747,24.149678,60.317222,24.963333,121536
1989,LGSA,EFOU,Chania,Oulu,35.531747,24.149678,64.930061,25.354564,: 
1990,LGSA,LIME,Chania,Bergamo,35.531747,24.149678,45.673889,9.704166,27308
1991,LGSA,EHAM,Chania,Amsterdam,35.531747,24.149678,52.308613,4.763889,27026
1992,LGSA,ENBR,Chania,Bergen,35.531747,24.149678,60.293386,5.218142,38238
1993,LGSA,ENGM,Chania,Oslo,35.531747,24.149678,60.193917,11.100361,119430
1994,LGSA,ENRY,Chania,Rygge,35.531747,24.149678,59.378933,10.785389,28880
1995,LGSA,ENVA,Chania,Trondheim,35.531747,24.149678,63.457556,10.92425,30348
1996,LGSA,ENZV,Chania,Stavanger,35.531747,24.149678,58.876778,5.637856,27638
1997,LGSA,EPKT,Chania,Katowice,35.531747,24.149678,50.474253,19.080019,21016
1998,LGSA,EPWA,Chania,Warsaw,35.531747,24.149678,52.16575,20.967122,31258
1999,LGSA,EPWR,Chania,Wroclaw,35.531747,24.149678,51.102683,16.885836,24242
2000,LGSA,ULLI,Chania,St. Petersburg,35.531747,24.149678,59.800292,30.262503,23288
2001,LGSA,UUEE,Chania,Moscow,35.531747,24.149678,55.972642,37.414589,41838
2002,LGSA,ESGG,Chania,Gothenborg,35.531747,24.149678,57.662836,12.279819,65432
2003,LGSA,ESMS,Chania,Malmoe,35.531747,24.149678,55.530193,13.371639,22658
2004,LGSA,ESSA,Chania,Stockholm,35.531747,24.149678,59.651944,17.918611,101264
2005,LGSA,EGCC,Chania,Manchester,35.531747,24.149678,53.353744,-2.27495,21766
2006,LGSA,EGKK,Chania,London,35.531747,24.149678,51.148056,-0.190278,68468
2007,LGSA,EGSS,Chania,London,35.531747,24.149678,51.885,0.235,26106
2008,LGSK,LOWW,Skiathos,Vienna,39.1771,23.503675,48.110278,16.569722,11234
2009,LGSK,EKCH,Skiathos,Copenhagen,39.1771,23.503675,55.617917,12.655972,11550
2010,LGSK,LGAV,Skiathos,Athens,39.1771,23.503675,37.936358,23.944467,11813
2011,LGSK,LIMC,Skiathos,Milano,39.1771,23.503675,45.630606,8.728111,11526
2012,LGSK,ENGM,Skiathos,Oslo,39.1771,23.503675,60.193917,11.100361,16636
2013,LGSK,ESSA,Skiathos,Stockholm,39.1771,23.503675,59.651944,17.918611,10544
2014,LGSK,EGBB,Skiathos,Birmingham,39.1771,23.503675,52.453856,-1.748028,12048
2015,LGSK,EGCC,Skiathos,Manchester,39.1771,23.503675,53.353744,-2.27495,41016
2016,LGSK,EGKK,Skiathos,London,39.1771,23.503675,51.148056,-0.190278,47694
2017,LGSM,LOWW,Samos,Vienna,37.689999,26.911667,48.110278,16.569722,12660
2018,LGSM,LKPR,Samos,Prague,37.689999,26.911667,50.100833,14.26,: 
2019,LGSM,EDDL,Samos,Duesseldorf,37.689999,26.911667,51.289453,6.766775,14436
2020,LGSM,EKCH,Samos,Copenhagen,37.689999,26.911667,55.617917,12.655972,: 
2021,LGSM,LGAV,Samos,Athens,37.689999,26.911667,37.936358,23.944467,48751
2022,LGSM,LGTS,Samos,Thessaloniki,37.689999,26.911667,40.519725,22.97095,15311
2023,LGSM,EFHK,Samos,Helsinki,37.689999,26.911667,60.317222,24.963333,13000
2024,LGSM,EHAM,Samos,Amsterdam,37.689999,26.911667,52.308613,4.763889,40410
2025,LGSM,ESSA,Samos,Stockholm,37.689999,26.911667,59.651944,17.918611,20264
2026,LGSM,EGKK,Samos,London,37.689999,26.911667,51.148056,-0.190278,10908
2027,LGSR,LOWW,Thira,Vienna,36.399169,25.479333,48.110278,16.569722,40078
2028,LGSR,EBBR,Thira,Brussels,36.399169,25.479333,50.901389,4.484444,9226
2029,LGSR,LSZH,Thira,Zurich,36.399169,25.479333,47.464722,8.549167,11678
2030,LGSR,EKCH,Thira,Copenhagen,36.399169,25.479333,55.617917,12.655972,16468
2031,LGSR,LGAV,Thira,Athens,36.399169,25.479333,37.936358,23.944467,170007
2032,LGSR,LGTS,Thira,Thessaloniki,36.399169,25.479333,40.519725,22.97095,: 
2033,LGSR,LFPO,Thira,Paris,36.399169,25.479333,48.725278,2.359444,11062
2034,LGSR,LIMC,Thira,Milano,36.399169,25.479333,45.630606,8.728111,25684
2035,LGSR,LIPZ,Thira,Venice,36.399169,25.479333,45.505278,12.351944,10280
2036,LGSR,LIRF,Thira,Rome,36.399169,25.479333,41.804475,12.250797,23094
2037,LGSR,LIRN,Thira,Naples,36.399169,25.479333,40.886033,14.290781,10184
2038,LGSR,EHAM,Thira,Amsterdam,36.399169,25.479333,52.308613,4.763889,9934
2039,LGSR,ENGM,Thira,Oslo,36.399169,25.479333,60.193917,11.100361,19132
2040,LGSR,UUDD,Thira,Moscow,36.399169,25.479333,55.408611,37.906111,21566
2041,LGSR,ESSA,Thira,Stockholm,36.399169,25.479333,59.651944,17.918611,14438
2042,LGSR,EGBB,Thira,Birmingham,36.399169,25.479333,52.453856,-1.748028,12880
2043,LGSR,EGCC,Thira,Manchester,36.399169,25.479333,53.353744,-2.27495,33670
2044,LGSR,EGKK,Thira,London,36.399169,25.479333,51.148056,-0.190278,61988
2045,LGTS,LOWW,Thessaloniki,Vienna,40.519725,22.97095,48.110278,16.569722,80674
2046,LGTS,EBCI,Thessaloniki,Charleroi,40.519725,22.97095,50.459197,4.453817,50988
2047,LGTS,LSZH,Thessaloniki,Zurich,40.519725,22.97095,47.464722,8.549167,: 
2048,LGTS,LCLK,Thessaloniki,Larnaca,40.519725,22.97095,34.875117,33.62485,133754
2049,LGTS,LCPH,Thessaloniki,Paphos,40.519725,22.97095,34.718039,32.485731,133802
2050,LGTS,LKPR,Thessaloniki,Prague,40.519725,22.97095,50.100833,14.26,: 
2051,LGTS,EDDB,Thessaloniki,Berlin,40.519725,22.97095,52.380001,13.5225,82358
2051,LGTS,EDDB,Thessaloniki,Berlin,40.519725,22.97095,52.366667,13.503333,82358
2052,LGTS,EDDF,Thessaloniki,Frankfurt,40.519725,22.97095,50.026421,8.543125,111648
2053,LGTS,EDDK,Thessaloniki,Cologne,40.519725,22.97095,50.865917,7.142744,62656
2054,LGTS,EDDL,Thessaloniki,Duesseldorf,40.519725,22.97095,51.289453,6.766775,153418
2055,LGTS,EDDM,Thessaloniki,Munich,40.519725,22.97095,48.353783,11.786086,201992
2056,LGTS,EDDS,Thessaloniki,Stuttgart,40.519725,22.97095,48.689878,9.221964,165040
2057,LGTS,EDDT,Thessaloniki,Berlin,40.519725,22.97095,52.559686,13.287711,: 
2058,LGTS,EDLW,Thessaloniki,Dortmund,40.519725,22.97095,51.518314,7.612242,: 
2059,LGTS,LGAV,Thessaloniki,Athens,40.519725,22.97095,37.936358,23.944467,404759
2060,LGTS,LGIR,Thessaloniki,Heraklion,40.519725,22.97095,35.339719,25.180297,69486
2061,LGTS,LGMT,Thessaloniki,Mytilini,40.519725,22.97095,39.056667,26.598333,27352
2062,LGTS,LGRP,Thessaloniki,Rhodos,40.519725,22.97095,36.405419,28.086192,43595
2063,LGTS,LGSA,Thessaloniki,Chania,40.519725,22.97095,35.531747,24.149678,39529
2064,LGTS,LHBP,Thessaloniki,Budapest,40.519725,22.97095,47.436933,19.255592,: 
2065,LGTS,LIMC,Thessaloniki,Milano,40.519725,22.97095,45.630606,8.728111,: 
2066,LGTS,LIME,Thessaloniki,Bergamo,40.519725,22.97095,45.673889,9.704166,69708
2067,LGTS,LIRA,Thessaloniki,Rome,40.519725,22.97095,41.799361,12.594936,97682
2068,LGTS,LIRF,Thessaloniki,Rome,40.519725,22.97095,41.804475,12.250797,52926
2069,LGTS,ULLI,Thessaloniki,St. Petersburg,40.519725,22.97095,59.800292,30.262503,43934
2070,LGTS,UUDD,Thessaloniki,Moscow,40.519725,22.97095,55.408611,37.906111,167526
2071,LGTS,LTBA,Thessaloniki,Istanbul,40.519725,22.97095,40.976922,28.814606,78480
2072,LGTS,UKBB,Thessaloniki,Kiev,40.519725,22.97095,50.345,30.894722,52504
2073,LGTS,EGCC,Thessaloniki,Manchester,40.519725,22.97095,53.353744,-2.27495,: 
2074,LGTS,EGKK,Thessaloniki,London,40.519725,22.97095,51.148056,-0.190278,109156
2075,LGTS,EGSS,Thessaloniki,London,40.519725,22.97095,51.885,0.235,59064
2076,LGZA,LOWW,Zakynthos,Vienna,37.750853,20.88425,48.110278,16.569722,26834
2077,LGZA,EBBR,Zakynthos,Brussels,37.750853,20.88425,50.901389,4.484444,14810
2078,LGZA,LSZH,Zakynthos,Zurich,37.750853,20.88425,47.464722,8.549167,14448
2079,LGZA,LKPR,Zakynthos,Prague,37.750853,20.88425,50.100833,14.26,46664
2080,LGZA,LKTB,Zakynthos,Brno,37.750853,20.88425,49.151269,16.694433,9942
2081,LGZA,LGAV,Zakynthos,Athens,37.750853,20.88425,37.936358,23.944467,11694
2082,LGZA,LHBP,Zakynthos,Budapest,37.750853,20.88425,47.436933,19.255592,13552
2083,LGZA,EIDW,Zakynthos,Dublin,37.750853,20.88425,53.421333,-6.270075,: 
2084,LGZA,EHAM,Zakynthos,Amsterdam,37.750853,20.88425,52.308613,4.763889,54662
2085,LGZA,EPKT,Zakynthos,Katowice,37.750853,20.88425,50.474253,19.080019,20124
2086,LGZA,EPWA,Zakynthos,Warsaw,37.750853,20.88425,52.16575,20.967122,23516
2087,LGZA,ULLI,Zakynthos,St. Petersburg,37.750853,20.88425,59.800292,30.262503,47504
2088,LGZA,UUDD,Zakynthos,Moscow,37.750853,20.88425,55.408611,37.906111,44296
2089,LGZA,ESSA,Zakynthos,Stockholm,37.750853,20.88425,59.651944,17.918611,18638
2090,LGZA,EGBB,Zakynthos,Birmingham,37.750853,20.88425,52.453856,-1.748028,55042
2091,LGZA,EGCC,Zakynthos,Manchester,37.750853,20.88425,53.353744,-2.27495,101402
2092,LGZA,EGFF,Zakynthos,Cardiff,37.750853,20.88425,51.396667,-3.343333,15894
2093,LGZA,EGGD,Zakynthos,Bristol,37.750853,20.88425,51.382669,-2.719089,28100
2094,LGZA,EGGW,Zakynthos,London,37.750853,20.88425,51.874722,-0.368333,14358
2095,LGZA,EGKK,Zakynthos,London,37.750853,20.88425,51.148056,-0.190278,145116
2096,LGZA,EGNT,Zakynthos,Newcastle,37.750853,20.88425,55.0375,-1.691667,24132
2097,LGZA,EGNX,Zakynthos,East Midlands,37.750853,20.88425,52.831111,-1.328056,32132
2098,LGZA,EGPF,Zakynthos,Glasgow,37.750853,20.88425,55.871944,-4.433056,22520
2099,LGZA,EGSS,Zakynthos,London,37.750853,20.88425,51.885,0.235,14460
2100,LGAL,LGAV,Alexandroupolis,Athens,40.855869,25.956264,37.936358,23.944467,80460
2101,LGAL,OMAA,Alexandroupolis,Abu Dhabi,40.855869,25.956264,24.432972,54.651138,102268
2102,LGAV,OMDB,Athens,Dubai,37.936358,23.944467,25.252778,55.364444,200392
2103,LGAV,LATI,Athens,Tirana,37.936358,23.944467,41.414742,19.720561,57766
2104,LGAV,LOWW,Athens,Vienna,37.936358,23.944467,48.110278,16.569722,181704
2105,LGAV,EBBR,Athens,Brussels,37.936358,23.944467,50.901389,4.484444,208640
2106,LGAV,LBSF,Athens,Sofia,37.936358,23.944467,42.695194,23.406167,92550
2107,LGAV,CYYZ,Athens,Toronto,37.936358,23.944467,43.677223,-79.630556,50292
2108,LGAV,LSGG,Athens,Geneva,37.936358,23.944467,46.238064,6.10895,153454
2109,LGAV,LSZH,Athens,Zurich,37.936358,23.944467,47.464722,8.549167,343882
2110,LGAV,LCLK,Athens,Larnaca,37.936358,23.944467,34.875117,33.62485,582884
2111,LGAV,LKPR,Athens,Prague,37.936358,23.944467,50.100833,14.26,50040
2112,LGAV,EDDB,Athens,Berlin,37.936358,23.944467,52.380001,13.5225,76876
2112,LGAV,EDDB,Athens,Berlin,37.936358,23.944467,52.366667,13.503333,76876
2113,LGAV,EDDF,Athens,Frankfurt,37.936358,23.944467,50.026421,8.543125,428950
2114,LGAV,EDDL,Athens,Duesseldorf,37.936358,23.944467,51.289453,6.766775,72324
2115,LGAV,EDDM,Athens,Munich,37.936358,23.944467,48.353783,11.786086,425788
2116,LGAV,EDDS,Athens,Stuttgart,37.936358,23.944467,48.689878,9.221964,: 
2117,LGAV,EDDT,Athens,Berlin,37.936358,23.944467,52.559686,13.287711,: 
2118,LGAV,EKCH,Athens,Copenhagen,37.936358,23.944467,55.617917,12.655972,128558
2119,LGAV,HECA,Athens,Cairo,37.936358,23.944467,30.121944,31.405556,96466
2120,LGAV,LGAL,Athens,Alexandroupolis,37.936358,23.944467,40.855869,25.956264,79166
2121,LGAV,LGHI,Athens,Chios,37.936358,23.944467,38.343175,26.140572,52912
2122,LGAV,LGIO,Athens,Ioannina,37.936358,23.944467,39.696388,20.8225,: 
2123,LGAV,LGIR,Athens,Heraklion,37.936358,23.944467,35.339719,25.180297,305316
2124,LGAV,LGKO,Athens,Kos,37.936358,23.944467,36.793335,27.091667,72831
2125,LGAV,LGKR,Athens,Kerkyra/corfu,37.936358,23.944467,39.601944,19.911667,96122
2126,LGAV,LGKV,Athens,Kavala,37.936358,23.944467,40.913306,24.619223,: 
